cc_number,crime_date_time,crime_code,description,inside_outside,weapon,post,gender,age,race,location,old_district,new_district,neighborhood,latitude,longitude,premise_type,total_incidents,year,month,hour,date,age_range,time_range,during_or_just_after_school,around_lunch,quarter,quarter_date
18d08751,2018-04-22T22:46:00Z,9,shooting,outside,firearm,442,male,21,black_or_african_american,4300 nicholas av,northeast,n/a,belair-edison,39.327973,-76.562431,street,1,2018,4,22,2018-04-22,18 to 25,night,FALSE,FALSE,2,2018-06-30
18c00552,2018-03-02T12:18:00Z,9,shooting,outside,firearm,733,male,27,black_or_african_american,2500 pennsylvania av,western,n/a,penn north,39.310139,-76.642503,parking lot,1,2018,3,12,2018-03-02,26 to 34,early afternoon,TRUE,FALSE,1,2018-03-31
18e05690,2018-05-14T14:30:00Z,9,shooting,outside,firearm,131,male,18,black_or_african_american,2000 etting st,central,n/a,druid heights,39.307291,-76.636044,street,1,2018,5,14,2018-05-14,juvenile,early afternoon,TRUE,FALSE,2,2018-06-30
18e05812,2018-05-14T19:20:00Z,9,shooting,outside,firearm,824,male,20,black_or_african_american,500 mt holly st,southwest,n/a,allendale,39.278786,-76.663513,street,1,2018,5,19,2018-05-14,18 to 25,evening,FALSE,FALSE,2,2018-06-30
18e05690,2018-05-14T14:30:00Z,9,shooting,outside,firearm,131,male,18,black_or_african_american,2000 etting st,central,n/a,druid heights,39.307291,-76.636044,street,1,2018,5,14,2018-05-14,juvenile,early afternoon,TRUE,FALSE,2,2018-06-30
18e05690,2018-05-14T14:30:00Z,9,shooting,outside,firearm,131,male,22,black_or_african_american,2000 etting st,central,n/a,druid heights,39.307291,-76.636044,street,1,2018,5,14,2018-05-14,18 to 25,early afternoon,TRUE,FALSE,2,2018-06-30
18e05690,2018-05-14T14:30:00Z,9,shooting,outside,firearm,131,male,23,black_or_african_american,2000 etting st,central,n/a,druid heights,39.307291,-76.636044,street,1,2018,5,14,2018-05-14,18 to 25,early afternoon,TRUE,FALSE,2,2018-06-30
18d03838,2018-04-10T20:20:00Z,9,shooting,outside,firearm,314,male,30,black_or_african_american,1400 e preston st,eastern,n/a,oliver,39.30521047137901,-76.59950759676913,street,1,2018,4,20,2018-04-10,26 to 34,night,FALSE,FALSE,2,2018-06-30
18e10820,2018-05-26T22:40:00Z,9,shooting,outside,firearm,132,male,21,black_or_african_american,1700 madison av,central,n/a,madison park,39.306292,-76.631026,public area,1,2018,5,22,2018-05-26,18 to 25,night,FALSE,FALSE,2,2018-06-30
18e10820,2018-05-26T22:40:00Z,9,shooting,outside,firearm,132,male,17,black_or_african_american,1700 madison av,central,n/a,madison park,39.306292,-76.631026,public area,1,2018,5,22,2018-05-26,juvenile,night,FALSE,FALSE,2,2018-06-30
18e10525,2018-05-26T02:04:00Z,9,shooting,outside,firearm,513,male,35,black_or_african_american,500 e 26th st,northern,n/a,better waverly,39.29722,-76.597455,street,1,2018,5,2,2018-05-26,35 to 50,early morning,FALSE,FALSE,2,2018-06-30
18d02579,2018-04-07T14:58:00Z,9,shooting,outside,firearm,524,male,55,black_or_african_american,500 e cold spring la,northern,n/a,richnor springs,39.34621140144749,-76.60952426270002,street,1,2018,4,14,2018-04-07,51 to 74,early afternoon,TRUE,FALSE,2,2018-06-30
18a08976,2018-01-24T18:50:00Z,9,shooting,outside,firearm,443,male,24,black_or_african_american,5300 frankford av,northeast,n/a,frankford,39.324421,-76.540757,parking lot,1,2018,1,18,2018-01-24,18 to 25,evening,TRUE,FALSE,1,2018-03-31
18c04350,2018-03-12T21:50:00Z,9,shooting,outside,firearm,732,male,23,black_or_african_american,2300 bryant av,western,n/a,parkview/woodbrook,39.316888,-76.648731,street,1,2018,3,21,2018-03-12,18 to 25,night,FALSE,FALSE,1,2018-03-31
18c04343,2018-03-12T21:14:00Z,9,shooting,outside,firearm,824,male,17,black_or_african_american,100 allendale st,southwest,n/a,allendale,39.290349,-76.678258,street,1,2018,3,21,2018-03-12,juvenile,night,FALSE,FALSE,1,2018-03-31
18c04343,2018-03-12T21:14:00Z,9,shooting,outside,firearm,824,male,26,black_or_african_american,100 allendale st,southwest,n/a,allendale,39.290349,-76.678258,street,1,2018,3,21,2018-03-12,26 to 34,night,FALSE,FALSE,1,2018-03-31
18c04381,2018-03-12T23:45:00Z,9,shooting,outside,firearm,321,male,17,black_or_african_american,1800 orleans st,eastern,n/a,dunbar-broadway,39.310702,-76.595231,street,1,2018,3,23,2018-03-12,juvenile,night,FALSE,FALSE,1,2018-03-31
18d02670,2018-04-07T20:47:00Z,9,shooting,outside,firearm,912,male,33,black_or_african_american,900 e patapsco av,southern,n/a,fairfield area,39.234909,-76.597586,street,1,2018,4,20,2018-04-07,26 to 34,night,FALSE,FALSE,2,2018-06-30
18e09657,2018-05-24T04:24:00Z,9,shooting,outside,firearm,721,male,60,black_or_african_american,2300 lauretta av,western,n/a,rosemont homeowners/tenants,39.294056,-76.654025,street,1,2018,5,4,2018-05-24,51 to 74,morning,FALSE,FALSE,2,2018-06-30
17l04735,2017-12-12T18:45:00Z,9,shooting,outside,firearm,231,male,31,white,6100 cardiff av,southeast,n/a,medford,39.276316,-76.543555,street,1,2017,12,18,2017-12-12,26 to 34,evening,TRUE,FALSE,4,2017-12-31
17l04736,2017-12-12T20:10:00Z,9,shooting,outside,firearm,813,male,27,black_or_african_american,1800 n rosedale st,southwest,n/a,northwest community action,39.30807,-76.669321,street,1,2017,12,20,2017-12-12,26 to 34,night,FALSE,FALSE,4,2017-12-31
18e06437,2018-05-16T09:32:00Z,9,shooting,outside,firearm,222,male,26,black_or_african_american,3400 leverton av,southeast,n/a,baltimore highlands,39.29193476816613,-76.5688709121023,street,1,2018,5,9,2018-05-16,26 to 34,morning,TRUE,FALSE,2,2018-06-30
17l04283,2017-12-11T18:00:00Z,9,shooting,outside,firearm,532,male,22,black_or_african_american,2400 w belvedere av,northern,n/a,levindale,39.34113,-76.667688,street,1,2017,12,18,2017-12-11,18 to 25,evening,TRUE,FALSE,4,2017-12-31
18c09048,2018-03-25T17:49:00Z,9,shooting,outside,firearm,723,male,43,black_or_african_american,1800 braddish av,western,n/a,coppin heights/ash-co-east,39.30859,-76.661101,public area,1,2018,3,17,2018-03-25,35 to 50,evening,TRUE,FALSE,1,2018-03-31
18a07582,2018-01-21T16:27:00Z,9,shooting,outside,firearm,732,female,27,black_or_african_american,3400 auchentoroly ter,western,n/a,parkview/woodbrook,39.318627,-76.648141,street,1,2018,1,16,2018-01-21,26 to 34,after school,TRUE,FALSE,1,2018-03-31
18e06064,2018-05-15T12:18:00Z,9,shooting,outside,firearm,932,male,38,black_or_african_american,1200 sargeant st,southern,n/a,washington village/pigtown,39.282111,-76.634594,street,1,2018,5,12,2018-05-15,35 to 50,early afternoon,TRUE,FALSE,2,2018-06-30
18e06312,2018-05-15T22:38:00Z,9,shooting,outside,firearm,443,male,22,black_or_african_american,5500 bowleys la,northeast,n/a,frankford,39.319253,-76.551691,street,1,2018,5,22,2018-05-15,18 to 25,night,FALSE,FALSE,2,2018-06-30
18c02996,2018-03-09T01:48:00Z,9,shooting,inside,firearm,722,female,31,black_or_african_american,600 appleton st,western,n/a,midtown-edmondson,39.295517,-76.648134,dwelling,1,2018,3,1,2018-03-09,26 to 34,early morning,FALSE,FALSE,1,2018-03-31
18c03306,2018-03-09T19:46:00Z,9,shooting,outside,firearm,313,male,26,black_or_african_american,1200 greenmount av,eastern,n/a,johnston square,39.303809,-76.608014,street,1,2018,3,19,2018-03-09,26 to 34,evening,FALSE,FALSE,1,2018-03-31
18d06633,2018-04-17T17:20:00Z,9,shooting,outside,firearm,834,male,43,black_or_african_american,300 s smallwood st,southwest,n/a,carrollton ridge,39.284016,-76.65132,street,1,2018,4,17,2018-04-17,35 to 50,evening,TRUE,FALSE,2,2018-06-30
18d06383,2018-04-17T01:30:00Z,9,shooting,outside,firearm,835,female,32,black_or_african_american,200 n warwick av,southwest,n/a,penrose/fayette street outreach,39.290317,-76.655803,street,1,2018,4,1,2018-04-17,26 to 34,early morning,FALSE,FALSE,2,2018-06-30
18d06431,2018-04-17T08:52:00Z,9,shooting,outside,firearm,525,male,48,black_or_african_american,3500 greenmount av,northern,n/a,guilford,39.331534,-76.60938,street,1,2018,4,8,2018-04-17,35 to 50,morning,TRUE,FALSE,2,2018-06-30
18c06438,2018-03-18T16:30:00Z,9,shooting,outside,firearm,835,male,32,black_or_african_american,300 s franklintown rd,southwest,n/a,penrose/fayette street outreach,39.283343,-76.65748,alley,1,2018,3,16,2018-03-18,26 to 34,after school,TRUE,FALSE,1,2018-03-31
18c06543,2018-03-18T16:55:00Z,9,shooting,outside,firearm,432,female,47,black_or_african_american,3400 belair rd,northeast,n/a,belair-edison,39.32245,-76.572639,street,1,2018,3,16,2018-03-18,35 to 50,after school,TRUE,FALSE,1,2018-03-31
18c06572,2018-03-18T19:00:00Z,9,shooting,outside,firearm,814,male,27,black_or_african_american,700 n longwood st,southwest,n/a,franklintown road,39.278786,-76.663513,street,1,2018,3,19,2018-03-18,26 to 34,evening,FALSE,FALSE,1,2018-03-31
18c06572,2018-03-18T19:00:00Z,9,shooting,outside,firearm,814,male,28,black_or_african_american,700 n longwood st,southwest,n/a,franklintown road,39.278786,-76.663513,street,1,2018,3,19,2018-03-18,26 to 34,evening,FALSE,FALSE,1,2018-03-31
18c06529,2018-03-18T16:41:00Z,9,shooting,outside,firearm,331,male,26,black_or_african_american,1300 n milton av,eastern,n/a,broadway east,39.305882,-76.58281,street,1,2018,3,16,2018-03-18,26 to 34,after school,TRUE,FALSE,1,2018-03-31
18d04288,2018-04-11T20:20:00Z,9,shooting,outside,firearm,835,male,25,black_or_african_american,3300 w baltimore st,southwest,n/a,saint josephs,39.286336,-76.670379,street,1,2018,4,20,2018-04-11,18 to 25,night,FALSE,FALSE,2,2018-06-30
18d05625,2018-04-14T23:39:00Z,9,shooting,outside,firearm,223,male,37,unknown,3500 noble st,southeast,n/a,baltimore highlands,39.29320025888214,-76.56851735969629,street,1,2018,4,23,2018-04-14,35 to 50,night,FALSE,FALSE,2,2018-06-30
18b04030,2018-02-19T17:00:00Z,9,shooting,outside,firearm,314,female,26,black_or_african_american,1500 n caroline st,eastern,n/a,oliver,39.273775,-76.671529,street,1,2018,2,17,2018-02-19,26 to 34,evening,TRUE,FALSE,1,2018-03-31
18b07014,2018-02-19T17:06:00Z,9,shooting,outside,firearm,123,male,26,black_or_african_american,1100 stoddard ct,central,n/a,upton,39.300696,-76.626685,public housing,1,2018,2,17,2018-02-19,26 to 34,evening,TRUE,FALSE,1,2018-03-31
18b07017,2018-02-19T22:02:00Z,9,shooting,inside,firearm,225,male,20,black_or_african_american,3200 eastern av,southeast,n/a,canton,39.286414,-76.570866,common business,1,2018,2,22,2018-02-19,18 to 25,night,FALSE,FALSE,1,2018-03-31
18b07017,2018-02-19T22:02:00Z,9,shooting,inside,firearm,225,male,29,black_or_african_american,3200 eastern av,southeast,n/a,canton,39.286414,-76.570866,common business,1,2018,2,22,2018-02-19,26 to 34,night,FALSE,FALSE,1,2018-03-31
18e10172,2018-05-25T08:45:00Z,9,shooting,outside,firearm,931,male,25,black_or_african_american,100 s stockton st,southern,n/a,hollins market,39.286279,-76.637377,street,1,2018,5,8,2018-05-25,18 to 25,morning,TRUE,FALSE,2,2018-06-30
18e10339,2018-05-25T15:52:00Z,9,shooting,outside,firearm,922,female,58,black_or_african_american,2800 carver rd,southern,n/a,cherry hill,39.251381,-76.614942,street,1,2018,5,15,2018-05-25,51 to 74,after school,TRUE,FALSE,2,2018-06-30
18d01146,2018-04-04T05:51:00Z,9,shooting,outside,firearm,532,male,39,black_or_african_american,5000 laurel av,northern,n/a,levindale,39.35074387004064,-76.66581162943686,street,1,2018,4,5,2018-04-04,35 to 50,morning,FALSE,FALSE,2,2018-06-30
17l06370,2017-12-16T20:18:00Z,9,shooting,outside,firearm,523,male,16,black_or_african_american,500 benninghaus rd,northern,n/a,belvedere,39.359186,-76.60874,street,1,2017,12,20,2017-12-16,juvenile,night,FALSE,FALSE,4,2017-12-31
18b05649,2018-02-15T18:57:00Z,9,shooting,outside,firearm,723,male,26,black_or_african_american,1300 n monroe st,western,n/a,sandtown-winchester,39.303227,-76.647704,street,1,2018,2,18,2018-02-15,26 to 34,evening,TRUE,FALSE,1,2018-03-31
18a10332,2018-01-28T02:55:00Z,9,shooting,outside,firearm,721,male,24,black_or_african_american,600 ashburton st,western,n/a,mosher,39.294596,-76.661467,street,1,2018,1,2,2018-01-28,18 to 25,early morning,FALSE,FALSE,1,2018-03-31
18a10563,2018-01-28T18:20:00Z,9,shooting,outside,firearm,835,male,52,black_or_african_american,3200 leeds st,southwest,n/a,carroll-south hilton,39.288733,-76.672527,street,1,2018,1,18,2018-01-28,51 to 74,evening,TRUE,FALSE,1,2018-03-31
17k04419,2017-11-11T13:00:00Z,9,shooting,outside,firearm,624,male,18,black_or_african_american,3200 mondawmin av,northwest,n/a,hanlon-longwood,39.315392,-76.671392,public school,1,2017,11,13,2017-11-11,juvenile,early afternoon,TRUE,FALSE,4,2017-12-31
18d07110,2018-04-18T19:15:00Z,9,shooting,outside,firearm,524,male,30,black_or_african_american,4700 alhambra av,northern,n/a,wrenlane,39.345995,-76.607124,street,1,2018,4,19,2018-04-18,26 to 34,evening,FALSE,FALSE,2,2018-06-30
18c08247,2018-03-23T11:52:00Z,9,shooting,outside,firearm,711,male,26,black_or_african_american,0 s carey st,western,n/a,hollins market,39.288507938493346,-76.6380724173728,street,1,2018,3,11,2018-03-23,26 to 34,morning,TRUE,FALSE,1,2018-03-31
18c08247,2018-03-23T11:52:00Z,9,shooting,outside,firearm,711,male,24,black_or_african_american,0 s carey st,western,n/a,hollins market,39.288507938493346,-76.6380724173728,street,1,2018,3,11,2018-03-23,18 to 25,morning,TRUE,FALSE,1,2018-03-31
17l05084,2017-12-13T16:50:00Z,9,shooting,outside,firearm,312,male,47,black_or_african_american,1600 cliftview av,eastern,n/a,darley park,39.315183,-76.594675,street,1,2017,12,16,2017-12-13,35 to 50,after school,TRUE,FALSE,4,2017-12-31
17l03613,2017-12-09T23:58:00Z,9,shooting,outside,firearm,634,male,23,black_or_african_american,5600 groveland av,northwest,n/a,grove park,39.340655,-76.700992,street,1,2017,12,23,2017-12-09,18 to 25,night,FALSE,FALSE,4,2017-12-31
1805082672108,2018-05-20T00:00:00Z,9,shooting,outside,firearm,624,female,29,black_or_african_american,2600 elsinore av,northwest,n/a,garwyn oaks,39.31716659873254,-76.6796300670806,street,1,2018,5,0,2018-05-20,26 to 34,early morning,FALSE,FALSE,2,2018-06-30
17l03119,2017-12-08T15:00:00Z,9,shooting,outside,firearm,721,male,31,black_or_african_american,2500 edmondson av,western,n/a,rosemont homeowners/tenants,39.294781,-76.656406,street,1,2017,12,15,2017-12-08,26 to 34,after school,TRUE,FALSE,4,2017-12-31
17j12369,2017-10-30T12:31:00Z,9,shooting,outside,firearm,523,male,15,black_or_african_american,5500 york rd,northern,n/a,homeland,39.35705088726276,-76.61017366420838,street,1,2017,10,12,2017-10-30,juvenile,early afternoon,TRUE,FALSE,4,2017-12-31
17j12369,2017-10-30T12:31:00Z,9,shooting,outside,firearm,523,male,25,black_or_african_american,5500 york rd,northern,n/a,homeland,39.35705088726276,-76.61017366420838,street,1,2017,10,12,2017-10-30,18 to 25,early afternoon,TRUE,FALSE,4,2017-12-31
18c08500,2018-03-24T01:00:00Z,9,shooting,outside,firearm,835,male,16,black_or_african_american,0 n hilton st,southwest,n/a,carroll-south hilton,39.285865,-76.672243,street,1,2018,3,1,2018-03-24,juvenile,early morning,FALSE,FALSE,1,2018-03-31
18c08690,2018-03-24T16:44:00Z,9,shooting,outside,firearm,815,male,18,black_or_african_american,600 allendale st,southwest,n/a,edgewood,39.294024,-76.678453,public area,1,2018,3,16,2018-03-24,juvenile,after school,TRUE,FALSE,1,2018-03-31
18a04414,2018-01-12T21:56:00Z,9,shooting,outside,firearm,811,male,31,black_or_african_american,2000 n longwood st,southwest,n/a,walbrook,39.310224289098414,-76.66769934009653,street,1,2018,1,21,2018-01-12,26 to 34,night,FALSE,FALSE,1,2018-03-31
17k06071,2017-11-15T17:30:00Z,9,shooting,outside,firearm,724,male,32,black_or_african_american,1300 laurens st,western,n/a,sandtown-winchester,39.30362205524286,-76.63911754303413,street,1,2017,11,17,2017-11-15,26 to 34,evening,TRUE,FALSE,4,2017-12-31
17k07350,2017-11-18T23:42:00Z,9,shooting,outside,firearm,935,male,38,black_or_african_american,1500 ramsay st,southern,n/a,new southwest/mount clare,39.283398694210874,-76.64074287859503,street,1,2017,11,23,2017-11-18,35 to 50,night,FALSE,FALSE,4,2017-12-31
17l09830,2017-12-25T19:41:00Z,9,shooting,outside,firearm,922,male,27,black_or_african_american,2700 woodview rd,southern,n/a,cherry hill,39.24868041419078,-76.62697003933516,public area,1,2017,12,19,2017-12-25,26 to 34,evening,FALSE,FALSE,4,2017-12-31
18c04376,2018-03-12T23:37:00Z,9,shooting,outside,firearm,714,male,49,black_or_african_american,1900 penrose av,western,n/a,penrose/fayette street outreach,39.291336,-76.647185,vehicle,1,2018,3,23,2018-03-12,35 to 50,night,FALSE,FALSE,1,2018-03-31
17k05578,2017-11-14T14:43:00Z,9,shooting,outside,firearm,122,male,47,black_or_african_american,700 w fayette st,central,n/a,poppleton,39.290158,-76.628396,street,1,2017,11,14,2017-11-14,35 to 50,early afternoon,TRUE,FALSE,4,2017-12-31
17k05378,2017-11-14T00:19:00Z,9,shooting,outside,firearm,331,male,38,white,1800 n gay st,eastern,n/a,broadway east,39.31131849665233,-76.58569690084013,street,1,2017,11,0,2017-11-14,35 to 50,early morning,FALSE,FALSE,4,2017-12-31
17k05710,2017-11-14T20:02:00Z,9,shooting,inside,firearm,731,male,24,black_or_african_american,2400 gwynns falls pkwy,western,n/a,mondawmin,39.31586698429625,-76.65512037240312,street,1,2017,11,20,2017-11-14,18 to 25,night,FALSE,FALSE,4,2017-12-31
18a02105,2018-01-06T23:47:00Z,9,shooting,outside,firearm,935,female,26,black_or_african_american,2100 washington blvd,southern,n/a,carroll park,39.272349,-76.646038,street,1,2018,1,23,2018-01-06,26 to 34,night,FALSE,FALSE,1,2018-03-31
17l09834,2017-12-25T20:27:00Z,9,shooting,outside,firearm,333,male,43,black_or_african_american,2500 e monument st,eastern,n/a,milton-montford,39.29890117040147,-76.58223222776995,street,1,2017,12,20,2017-12-25,35 to 50,night,FALSE,FALSE,4,2017-12-31
17k11140,2017-11-28T20:54:00Z,9,shooting,outside,firearm,431,male,18,black_or_african_american,2000 sinclair la,northeast,n/a,clifton park,39.31434139886777,-76.59048023981191,street,1,2017,11,20,2017-11-28,juvenile,night,FALSE,FALSE,4,2017-12-31
17k10941,2017-11-28T12:45:00Z,9,shooting,inside,firearm,835,male,44,black_or_african_american,100 n culver st,southwest,n/a,saint josephs,39.288216,-76.674944,dwelling,1,2017,11,12,2017-11-28,35 to 50,early afternoon,TRUE,FALSE,4,2017-12-31
18a02039,2018-01-06T18:07:00Z,9,shooting,outside,firearm,512,male,21,black_or_african_american,3400 n calvert st,northern,n/a,charles village,39.330688,-76.615028,hospital,1,2018,1,18,2018-01-06,18 to 25,evening,TRUE,FALSE,1,2018-03-31
18a02073,2018-01-06T19:30:00Z,9,shooting,outside,firearm,821,male,38,black_or_african_american,2200 tucker la,southwest,n/a,wakefield,39.31232367429896,-76.70171156002336,public area,1,2018,1,19,2018-01-06,35 to 50,evening,FALSE,FALSE,1,2018-03-31
18c04343,2018-03-12T21:14:00Z,9,shooting,outside,firearm,824,female,27,black_or_african_american,100 allendale st,southwest,n/a,allendale,39.290349,-76.678258,street,1,2018,3,21,2018-03-12,26 to 34,night,FALSE,FALSE,1,2018-03-31
17k08801,2017-11-22T14:45:00Z,9,shooting,outside,firearm,312,male,26,black_or_african_american,700 e 21st st,eastern,n/a,east baltimore midway,39.313623,-76.608359,street,1,2017,11,14,2017-11-22,26 to 34,early afternoon,TRUE,FALSE,4,2017-12-31
17l08873,2017-12-22T21:27:00Z,9,shooting,outside,firearm,222,male,44,black_or_african_american,100 n highland av,southeast,n/a,baltimore highlands,39.294055,-76.569448,street,1,2017,12,21,2017-12-22,35 to 50,night,FALSE,FALSE,4,2017-12-31
17k08160,2017-11-21T06:36:00Z,9,shooting,outside,firearm,425,male,27,black_or_african_american,5800 fairwood av,northeast,n/a,glenham-belhar,39.345159,-76.545146,street,1,2017,11,6,2017-11-21,26 to 34,morning,FALSE,FALSE,4,2017-12-31
17k08462,2017-11-21T19:15:00Z,9,shooting,outside,firearm,832,male,35,black_or_african_american,900 s caton av,southwest,n/a,violetville,39.273775,-76.671529,hospital,1,2017,11,19,2017-11-21,35 to 50,evening,FALSE,FALSE,4,2017-12-31
17k08383,2017-11-21T16:09:00Z,9,shooting,outside,firearm,441,male,30,black_or_african_american,5900 waycross rd,northeast,n/a,cedonia,39.332633,-76.533383,street,1,2017,11,16,2017-11-21,26 to 34,after school,TRUE,FALSE,4,2017-12-31
